1572585051201,1572585038R,1,16696,17078,503
1572585051206,1572585038R,1,16696,17078,514
1572585051211,1572585038R,1,16696,17078,521
1572585051216,1572585038R,1,16696,17078,527
1572585051221,1572585038R,1,16696,17078,533
1572585051226,1572585038R,1,16696,17078,538
1572585051231,1572585038R,1,16696,17078,544
1572585051236,1572585038R,1,16696,17078,551
1572585051241,1572585038R,1,16696,17078,558
1572585051246,1572585038R,1,16696,17078,567
1572585051251,1572585038R,1,16696,17078,575
1572585051256,1572585038R,1,16696,17078,584
1572585051261,1572585038R,1,16706,17080,596
1572585051266,1572585038R,1,16706,17080,609
1572585051271,1572585038R,1,16706,17080,626
1572585051276,1572585038R,1,16706,17080,648
1572585051281,1572585038R,1,16706,17080,671
1572585051286,1572585038R,1,16718,17081,698
1572585051291,1572585038R,1,16718,17081,729
1572585051296,1572585038R,1,16718,17081,763
1572585051301,1572585038R,1,16729,17084,799
1572585051306,1572585038R,1,16729,17084,836
1572585051311,1572585038R,1,16729,17084,869
1572585051316,1572585038R,1,16741,17087,900
1572585051321,1572585038R,1,16741,17087,928
1572585051326,1572585038R,1,16750,17090,951
1572585051331,1572585038R,1,16750,17090,971
1572585051336,1572585038R,1,16761,17092,988
1572585051341,1572585038R,1,16761,17092,1004
1572585051346,1572585038R,1,16776,17095,1018
1572585051351,1572585038R,1,16776,17095,1032
1572585051356,1572585038R,1,16788,17097,1044
1572585051361,1572585038R,1,16788,17097,1053
1572585051366,1572585038R,1,16797,17098,1060
1572585051371,1572585038R,1,16797,17098,1067
1572585051376,1572585038R,1,16808,17098,1072
1572585051381,1572585038R,1,16808,17098,1077
1572585051386,1572585038R,1,16822,17098,1082
1572585051391,1572585038R,1,16822,17098,1086
1572585051396,1572585038R,1,16833,17098,1090
1572585051401,1572585038R,1,16833,17098,1094
1572585051406,1572585038R,1,16833,17098,1098
1572585051411,1572585038R,1,16833,17098,1102
1572585051416,1572585038R,1,16843,17098,1107
1572585051421,1572585038R,1,16843,17098,1112
1572585051426,1572585038R,1,16843,17098,1119
1572585051431,1572585038R,1,16843,17098,1125
1572585051436,1572585038R,1,16856,17096,1133
1572585051441,1572585038R,1,16856,17096,1141
1572585051446,1572585038R,1,16865,17097,1148
1572585051451,1572585038R,1,16865,17097,1156
1572585051456,1572585038R,1,16875,17098,1162
1572585051461,1572585038R,1,16875,17098,1169
1572585051466,1572585038R,1,16888,17099,1173
1572585051471,1572585038R,1,16888,17099,1177
1572585051476,1572585038R,1,16905,17102,1179
1572585051481,1572585038R,1,16905,17102,1182
1572585051486,1572585038R,1,16921,17106,1186
1572585051491,1572585038R,1,16921,17106,1189
1572585051496,1572585038R,1,16934,17107,1195
1572585051501,1572585038R,1,16934,17107,1200
1572585051506,1572585038R,1,16934,17107,1207
1572585051511,1572585038R,1,16946,17108,1215
1572585051516,1572585038R,1,16946,17108,1223
1572585051521,1572585038R,1,16946,17108,1232
1572585051526,1572585038R,1,16956,17110,1240
1572585051531,1572585038R,1,16956,17110,1247
1572585051536,1572585038R,1,16966,17111,1254
1572585051541,1572585038R,1,16966,17111,1260
1572585051546,1572585038R,1,16979,17112,1266
1572585051551,1572585038R,1,16989,17112,1272
1572585051556,1572585038R,1,17001,17113,1276
1572585051561,1572585038R,1,17016,17113,1281
1572585051566,1572585038R,1,17032,17114,1286
1572585051571,1572585038R,1,17048,17115,1289
1572585051576,1572585038R,1,17065,17117,1291
1572585051581,1572585038R,1,17082,17119,1293
1572585051586,1572585038R,1,17099,17122,1295
1572585051591,1572585038R,1,17116,17125,1296
1572585051596,1572585038R,1,17133,17127,1298
1572585051601,1572585038R,1,17149,17129,1300
1572585051606,1572585038R,1,17166,17131,1301
1572585051611,1572585038R,1,17182,17133,1303
1572585051616,1572585038R,1,17197,17136,1304
1572585051621,1572585038R,1,17211,17138,1306
1572585051626,1572585038R,1,17225,17140,1308
1572585051631,1572585038R,1,17238,17142,1309
1572585051636,1572585038R,1,17252,17143,1310
1572585051641,1572585038R,1,17266,17144,1310
1572585051646,1572585038R,1,17281,17144,1311
1572585051651,1572585038R,1,17293,17144,1314
1572585051656,1572585038R,1,17305,17145,1318
1572585051661,1572585038R,1,17314,17144,1322
1572585051666,1572585038R,1,17324,17143,1325
1572585051671,1572585038R,1,17335,17141,1326
1572585051676,1572585038R,1,17347,17139,1326
1572585051681,1572585038R,1,17360,17136,1327
1572585051686,1572585038R,1,17375,17133,1328
1572585051691,1572585038R,1,17390,17131,1329
1572585051696,1572585038R,1,17406,17128,1330
1572585051701,1572585038R,1,17424,17125,1330
1572585051706,1572585038R,1,17444,17122,1330
1572585051711,1572585038R,1,17468,17118,1330
1572585051716,1572585038R,1,17493,17114,1328
1572585051721,1572585038R,1,17520,17112,1327
1572585051726,1572585038R,1,17546,17110,1323
1572585051731,1572585038R,1,17571,17111,1322
1572585051736,1572585038R,1,17598,17114,1321
1572585051741,1572585038R,1,17625,17117,1319
1572585051746,1572585038R,1,17653,17120,1319
1572585051751,1572585038R,1,17680,17124,1317
1572585051756,1572585038R,1,17707,17127,1317
1572585051761,1572585038R,1,17731,17131,1316
1572585051766,1572585038R,1,17752,17134,1314
1572585051771,1572585038R,1,17771,17136,1312
1572585051776,1572585038R,1,17788,17138,1307
1572585051781,1572585038R,1,17803,17139,1304
1572585051786,1572585038R,1,17816,17140,1301
1572585051791,1572585038R,1,17828,17141,1301
1572585051796,1572585038R,1,17838,17143,1302
1572585051801,1572585038R,1,17838,17143,1304
1572585051806,1572585038R,1,17854,17146,1306
1572585051811,1572585038R,1,17854,17146,1310
1572585051816,1572585038R,1,17868,17149,1316
1572585051821,1572585038R,1,17878,17150,1321
1572585051826,1572585038R,1,17890,17152,1326
1572585051831,1572585038R,1,17905,17152,1332
1572585051836,1572585038R,1,17920,17153,1340
1572585051841,1572585038R,1,17934,17153,1351
1572585051846,1572585038R,1,17948,17154,1360
1572585051851,1572585038R,1,17963,17154,1369
1572585051856,1572585038R,1,17979,17154,1376
1572585051861,1572585038R,1,17997,17155,1380
1572585051866,1572585038R,1,18015,17156,1385
1572585051871,1572585038R,1,18032,17157,1391
1572585051876,1572585038R,1,18051,17159,1393
1572585051881,1572585038R,1,18071,17161,1398
1572585051886,1572585038R,1,18092,17164,1403
1572585051891,1572585038R,1,18113,17167,1406
1572585051896,1572585038R,1,18134,17171,1411
1572585051901,1572585038R,1,18154,17173,1412
1572585051906,1572585038R,1,18171,17176,1414
1572585051911,1572585038R,1,18188,17179,1416
1572585051916,1572585038R,1,18203,17181,1416
1572585051921,1572585038R,1,18216,17184,1417
1572585051926,1572585038R,1,18230,17186,1417
1572585051931,1572585038R,1,18244,17188,1416
1572585051936,1572585038R,1,18258,17190,1417
1572585051941,1572585038R,1,18272,17193,1418
1572585051946,1572585038R,1,18286,17195,1418
1572585051951,1572585038R,1,18300,17197,1417
1572585051956,1572585038R,1,18313,17198,1417
1572585051961,1572585038R,1,18329,17198,1416
1572585051966,1572585038R,1,18347,17199,1415
1572585051971,1572585038R,1,18368,17200,1416
1572585051976,1572585038R,1,18389,17201,1416
1572585051981,1572585038R,1,18411,17202,1416
1572585051986,1572585038R,1,18434,17204,1415
1572585051991,1572585038R,1,18456,17207,1413
1572585051996,1572585038R,1,18478,17209,1413
1572585052001,1572585038R,1,18496,17212,1413
1572585052006,1572585038R,1,18512,17214,1415
1572585052011,1572585038R,1,18523,17216,1416
1572585052016,1572585038R,1,18534,17217,1419
1572585052021,1572585038R,1,18534,17217,1420
1572585052026,1572585038R,1,18548,17218,1423
1572585052031,1572585038R,1,18548,17218,1427
1572585052036,1572585038R,1,18548,17218,1429
1572585052041,1572585038R,1,18557,17218,1433
1572585052046,1572585038R,1,18557,17218,1435
1572585052051,1572585038R,1,18557,17218,1435
1572585052056,1572585038R,1,18557,17218,1433
1572585052061,1572585038R,1,18557,17218,1432
1572585052066,1572585038R,1,18557,17218,1428
1572585052071,1572585038R,1,18557,17218,1423
1572585052076,1572585038R,1,18557,17218,1417
1572585052081,1572585038R,1,18557,17218,1406
1572585052086,1572585038R,1,18557,17218,1392
1572585052091,1572585038R,1,18557,17218,1371
1572585052096,1572585038R,1,18557,17218,1341
1572585052101,1572585038R,1,18557,17218,1297
1572585052106,1572585038R,1,18557,17218,1234
1572585052111,1572585038R,1,18557,17218,1150
1572585052116,1572585038R,1,18557,17218,1032
1572585052121,1572585038R,1,18557,17218,875
1572585052126,1572585038R,1,18560,17207,681
1572585052131,1572585038R,1,18560,17207,488
1572585052136,1572585038R,1,18551,17200,336
1572585052141,1572585038R,1,18539,17196,1
1572585052146,1572585038R,1,18539,17196,1
1572585053851,1572585038R,2,16925,17027,201
1572585053856,1572585038R,2,16925,17027,201
1572585053861,1572585038R,2,16925,17027,202
1572585053866,1572585038R,2,16922,17037,203
1572585053871,1572585038R,2,16922,17037,207
1572585053876,1572585038R,2,16922,17037,212
1572585053881,1572585038R,2,16922,17037,217
1572585053886,1572585038R,2,16922,17037,221
1572585053891,1572585038R,2,16922,17037,223
1572585053896,1572585038R,2,16922,17037,225
1572585053901,1572585038R,2,16913,17038,226
1572585053906,1572585038R,2,16913,17038,227
1572585053911,1572585038R,2,16913,17038,229
1572585053916,1572585038R,2,16904,17035,231
1572585053921,1572585038R,2,16904,17035,236
1572585053926,1572585038R,2,16904,17035,244
1572585053931,1572585038R,2,16904,17035,257
1572585053936,1572585038R,2,16904,17035,275
1572585053941,1572585038R,2,16904,17035,298
1572585053946,1572585038R,2,16904,17035,325
1572585053951,1572585038R,2,16904,17035,355
1572585053956,1572585038R,2,16904,17035,389
1572585053961,1572585038R,2,16904,17035,422
1572585053966,1572585038R,2,16904,17035,453
1572585053971,1572585038R,2,16904,17035,480
1572585053976,1572585038R,2,16904,17035,503
1572585053981,1572585038R,2,16904,17035,524
1572585053986,1572585038R,2,16904,17035,544
1572585053991,1572585038R,2,16904,17035,562
1572585053996,1572585038R,2,16904,17035,583
1572585054001,1572585038R,2,16904,17035,605
1572585054006,1572585038R,2,16904,17035,629
1572585054011,1572585038R,2,16904,17035,654
1572585054016,1572585038R,2,16904,17035,678
1572585054021,1572585038R,2,16904,17035,698
1572585054026,1572585038R,2,16904,17035,716
1572585054031,1572585038R,2,16904,17035,729
1572585054036,1572585038R,2,16904,17035,740
1572585054041,1572585038R,2,16904,17035,751
1572585054046,1572585038R,2,16904,17035,762
1572585054051,1572585038R,2,16904,17035,775
1572585054056,1572585038R,2,16904,17035,788
1572585054061,1572585038R,2,16904,17035,800
1572585054066,1572585038R,2,16904,17035,811
1572585054071,1572585038R,2,16904,17035,822
1572585054076,1572585038R,2,16904,17035,832
1572585054081,1572585038R,2,16904,17035,841
1572585054086,1572585038R,2,16904,17035,850
1572585054091,1572585038R,2,16904,17035,859
1572585054096,1572585038R,2,16904,17035,869
1572585054101,1572585038R,2,16904,17035,879
1572585054106,1572585038R,2,16901,17044,892
1572585054111,1572585038R,2,16901,17044,906
1572585054116,1572585038R,2,16901,17044,922
1572585054121,1572585038R,2,16901,17044,940
1572585054126,1572585038R,2,16901,17044,958
1572585054131,1572585038R,2,16901,17044,977
1572585054136,1572585038R,2,16901,17044,993
1572585054141,1572585038R,2,16901,17044,1007
1572585054146,1572585038R,2,16901,17044,1021
1572585054151,1572585038R,2,16901,17044,1030
1572585054156,1572585038R,2,16901,17044,1040
1572585054161,1572585038R,2,16901,17044,1047
1572585054166,1572585038R,2,16901,17044,1055
1572585054171,1572585038R,2,16901,17044,1063
1572585054176,1572585038R,2,16901,17044,1073
1572585054181,1572585038R,2,16901,17044,1083
1572585054186,1572585038R,2,16901,17044,1093
1572585054191,1572585038R,2,16901,17044,1103
1572585054196,1572585038R,2,16901,17044,1111
1572585054201,1572585038R,2,16901,17044,1120
1572585054206,1572585038R,2,16901,17044,1129
1572585054211,1572585038R,2,16901,17044,1137
1572585054216,1572585038R,2,16901,17044,1148
1572585054221,1572585038R,2,16901,17044,1158
1572585054226,1572585038R,2,16901,17044,1167
1572585054231,1572585038R,2,16901,17044,1176
1572585054236,1572585038R,2,16901,17044,1184
1572585054241,1572585038R,2,16901,17044,1191
1572585054246,1572585038R,2,16901,17044,1198
1572585054251,1572585038R,2,16901,17044,1205
1572585054256,1572585038R,2,16901,17044,1210
1572585054261,1572585038R,2,16901,17044,1215
1572585054266,1572585038R,2,16901,17044,1219
1572585054271,1572585038R,2,16901,17044,1224
1572585054276,1572585038R,2,16901,17044,1230
1572585054281,1572585038R,2,16901,17044,1237
1572585054286,1572585038R,2,16901,17044,1245
1572585054291,1572585038R,2,16901,17044,1253
1572585054296,1572585038R,2,16901,17044,1261
1572585054301,1572585038R,2,16901,17044,1268
1572585054306,1572585038R,2,16901,17044,1276
1572585054311,1572585038R,2,16901,17044,1283
1572585054316,1572585038R,2,16901,17044,1290
1572585054321,1572585038R,2,16901,17044,1295
1572585054326,1572585038R,2,16901,17044,1301
1572585054331,1572585038R,2,16901,17044,1305
1572585054336,1572585038R,2,16901,17044,1309
1572585054341,1572585038R,2,16901,17044,1312
1572585054346,1572585038R,2,16901,17044,1314
1572585054351,1572585038R,2,16901,17044,1315
1572585054356,1572585038R,2,16901,17044,1317
1572585054361,1572585038R,2,16901,17044,1319
1572585054366,1572585038R,2,16901,17044,1321
1572585054371,1572585038R,2,16901,17044,1323
1572585054376,1572585038R,2,16901,17044,1323
1572585054381,1572585038R,2,16901,17044,1324
1572585054386,1572585038R,2,16901,17044,1323
1572585054391,1572585038R,2,16901,17044,1323
1572585054396,1572585038R,2,16901,17044,1324
1572585054401,1572585038R,2,16901,17044,1325
1572585054406,1572585038R,2,16901,17044,1327
1572585054411,1572585038R,2,16901,17044,1329
1572585054416,1572585038R,2,16901,17044,1330
1572585054421,1572585038R,2,16901,17044,1331
1572585054426,1572585038R,2,16901,17044,1331
1572585054431,1572585038R,2,16901,17044,1333
1572585054436,1572585038R,2,16901,17044,1337
1572585054441,1572585038R,2,16901,17044,1341
1572585054446,1572585038R,2,16901,17044,1346
1572585054451,1572585038R,2,16901,17044,1350
1572585054456,1572585038R,2,16901,17044,1355
1572585054461,1572585038R,2,16901,17044,1360
1572585054466,1572585038R,2,16901,17044,1364
1572585054471,1572585038R,2,16901,17044,1369
1572585054476,1572585038R,2,16901,17044,1373
1572585054481,1572585038R,2,16901,17044,1377
1572585054486,1572585038R,2,16901,17044,1380
1572585054491,1572585038R,2,16901,17044,1381
1572585054496,1572585038R,2,16901,17044,1382
1572585054501,1572585038R,2,16901,17044,1384
1572585054506,1572585038R,2,16901,17044,1385
1572585054511,1572585038R,2,16901,17044,1386
1572585054516,1572585038R,2,16901,17044,1388
1572585054521,1572585038R,2,16901,17044,1388
1572585054526,1572585038R,2,16901,17044,1387
1572585054531,1572585038R,2,16901,17044,1388
1572585054536,1572585038R,2,16901,17044,1388
1572585054541,1572585038R,2,16901,17044,1389
1572585054546,1572585038R,2,16901,17044,1389
1572585054551,1572585038R,2,16901,17044,1390
1572585054556,1572585038R,2,16901,17044,1389
1572585054561,1572585038R,2,16901,17044,1390
1572585054566,1572585038R,2,16901,17044,1390
1572585054571,1572585038R,2,16901,17044,1390
1572585054576,1572585038R,2,16901,17044,1392
1572585054581,1572585038R,2,16901,17044,1391
1572585054586,1572585038R,2,16901,17044,1392
1572585054591,1572585038R,2,16901,17044,1393
1572585054596,1572585038R,2,16901,17044,1394
1572585054601,1572585038R,2,16901,17044,1395
1572585054606,1572585038R,2,16901,17044,1395
1572585054611,1572585038R,2,16901,17044,1396
1572585054616,1572585038R,2,16901,17044,1397
1572585054621,1572585038R,2,16901,17044,1397
1572585054626,1572585038R,2,16899,17034,1398
1572585054631,1572585038R,2,16899,17034,1399
1572585054636,1572585038R,2,16899,17034,1398
1572585054641,1572585038R,2,16899,17034,1397
1572585054646,1572585038R,2,16899,17034,1398
1572585054651,1572585038R,2,16896,17025,1398
1572585054656,1572585038R,2,16896,17025,1398
1572585054661,1572585038R,2,16896,17025,1398
1572585054666,1572585038R,2,16896,17025,1397
1572585054671,1572585038R,2,16896,17025,1398
1572585054676,1572585038R,2,16896,17025,1399
1572585054681,1572585038R,2,16896,17025,1399
1572585054686,1572585038R,2,16896,17025,1400
1572585054691,1572585038R,2,16896,17025,1401
1572585054696,1572585038R,2,16896,17025,1400
1572585054701,1572585038R,2,16896,17025,1400
1572585054706,1572585038R,2,16896,17025,1400
1572585054711,1572585038R,2,16896,17025,1399
1572585054716,1572585038R,2,16896,17025,1399
1572585054721,1572585038R,2,16896,17025,1399
1572585054726,1572585038R,2,16896,17025,1399
1572585054731,1572585038R,2,16896,17025,1398
1572585054736,1572585038R,2,16896,17025,1399
1572585054741,1572585038R,2,16896,17025,1398
1572585054746,1572585038R,2,16896,17025,1397
1572585054751,1572585038R,2,16896,17025,1398
1572585054756,1572585038R,2,16895,17016,1398
1572585054761,1572585038R,2,16895,17016,1399
1572585054766,1572585038R,2,16895,17016,1400
1572585054771,1572585038R,2,16893,17006,1401
1572585054776,1572585038R,2,16893,17006,1401
1572585054781,1572585038R,2,16893,17006,1401
1572585054786,1572585038R,2,16893,17006,1401
1572585054791,1572585038R,2,16890,16995,1401
1572585054796,1572585038R,2,16890,16995,1402
1572585054801,1572585038R,2,16890,16995,1403
1572585054806,1572585038R,2,16886,16986,1403
1572585054811,1572585038R,2,16886,16986,1403
1572585054816,1572585038R,2,16886,16986,1402
1572585054821,1572585038R,2,16882,16976,1401
1572585054826,1572585038R,2,16882,16976,1400
1572585054831,1572585038R,2,16882,16976,1401
1572585054836,1572585038R,2,16882,16976,1402
1572585054841,1572585038R,2,16882,16976,1404
1572585054846,1572585038R,2,16882,16976,1405
1572585054851,1572585038R,2,16882,16976,1406
1572585054856,1572585038R,2,16882,16976,1408
1572585054861,1572585038R,2,16882,16976,1411
1572585054866,1572585038R,2,16882,16976,1415
1572585054871,1572585038R,2,16882,16976,1418
1572585054876,1572585038R,2,16882,16976,1421
1572585054881,1572585038R,2,16882,16976,1425
1572585054886,1572585038R,2,16882,16976,1430
1572585054891,1572585038R,2,16882,16976,1433
1572585054896,1572585038R,2,16882,16976,1436
1572585054901,1572585038R,2,16882,16976,1438
1572585054906,1572585038R,2,16882,16976,1437
1572585054911,1572585038R,2,16882,16976,1438
1572585054916,1572585038R,2,16882,16976,1438
1572585054921,1572585038R,2,16882,16976,1438
1572585054926,1572585038R,2,16882,16976,1439
1572585054931,1572585038R,2,16882,16976,1439
1572585054936,1572585038R,2,16882,16976,1439
1572585054941,1572585038R,2,16882,16976,1439
1572585054946,1572585038R,2,16874,16967,1439
1572585054951,1572585038R,2,16874,16967,1439
1572585054956,1572585038R,2,16874,16967,1440
1572585054961,1572585038R,2,16874,16967,1444
1572585054966,1572585038R,2,16874,16967,1449
1572585054971,1572585038R,2,16874,16967,1453
1572585054976,1572585038R,2,16874,16967,1459
1572585054981,1572585038R,2,16867,16956,1465
1572585054986,1572585038R,2,16867,16956,1472
1572585054991,1572585038R,2,16867,16956,1478
1572585054996,1572585038R,2,16867,16956,1484
1572585055001,1572585038R,2,16867,16956,1489
1572585055006,1572585038R,2,16857,16945,1491
1572585055011,1572585038R,2,16857,16945,1492
1572585055016,1572585038R,2,16857,16945,1493
1572585055021,1572585038R,2,16851,16932,1493
1572585055026,1572585038R,2,16851,16932,1493
1572585055031,1572585038R,2,16847,16917,1494
1572585055036,1572585038R,2,16844,16908,1493
1572585055041,1572585038R,2,16841,16898,1494
1572585055046,1572585038R,2,16837,16886,1495
1572585055051,1572585038R,2,16832,16872,1497
1572585055056,1572585038R,2,16826,16857,1499
1572585055061,1572585038R,2,16819,16841,1498
1572585055066,1572585038R,2,16813,16827,1497
1572585055071,1572585038R,2,16807,16814,1498
1572585055076,1572585038R,2,16800,16799,1498
1572585055081,1572585038R,2,16793,16785,1498
1572585055086,1572585038R,2,16785,16771,1499
1572585055091,1572585038R,2,16777,16758,1499
1572585055096,1572585038R,2,16769,16746,1498
1572585055101,1572585038R,2,16760,16736,1499
1572585055106,1572585038R,2,16752,16726,1499
1572585055111,1572585038R,2,16742,16717,1499
1572585055116,1572585038R,2,16730,16707,1499
1572585055121,1572585038R,2,16719,16696,1500
1572585055126,1572585038R,2,16707,16685,1499
1572585055131,1572585038R,2,16695,16673,1499
1572585055136,1572585038R,2,16682,16660,1499
1572585055141,1572585038R,2,16668,16646,1500
1572585055146,1572585038R,2,16653,16628,1500
1572585055151,1572585038R,2,16636,16610,1500
1572585055156,1572585038R,2,16619,16591,1502
1572585055161,1572585038R,2,16603,16571,1502
1572585055166,1572585038R,2,16588,16552,1503
1572585055171,1572585038R,2,16576,16530,1503
1572585055176,1572585038R,2,16564,16509,1504
1572585055181,1572585038R,2,16552,16488,1505
1572585055186,1572585038R,2,16541,16466,1505
1572585055191,1572585038R,2,16531,16445,1506
1572585055196,1572585038R,2,16523,16423,1508
1572585055201,1572585038R,2,16515,16402,1509
1572585055206,1572585038R,2,16508,16382,1510
1572585055211,1572585038R,2,16501,16364,1512
1572585055216,1572585038R,2,16495,16347,1514
1572585055221,1572585038R,2,16489,16330,1515
1572585055226,1572585038R,2,16485,16313,1518
1572585055231,1572585038R,2,16480,16298,1520
1572585055236,1572585038R,2,16476,16282,1522
1572585055241,1572585038R,2,16472,16268,1526
1572585055246,1572585038R,2,16468,16252,1531
1572585055251,1572585038R,2,16463,16236,1535
1572585055256,1572585038R,2,16458,16218,1539
1572585055261,1572585038R,2,16452,16199,1544
1572585055266,1572585038R,2,16445,16178,1547
1572585055271,1572585038R,2,16436,16156,1551
1572585055276,1572585038R,2,16425,16134,1557
1572585055281,1572585038R,2,16412,16111,1561
1572585055286,1572585038R,2,16397,16086,1565
1572585055291,1572585038R,2,16381,16060,1571
1572585055296,1572585038R,2,16364,16033,1576
1572585055301,1572585038R,2,16347,16008,1580
1572585055306,1572585038R,2,16330,15984,1583
1572585055311,1572585038R,2,16313,15961,1584
1572585055316,1572585038R,2,16297,15940,1585
1572585055321,1572585038R,2,16282,15920,1584
1572585055326,1572585038R,2,16267,15900,1583
1572585055331,1572585038R,2,16256,15883,1582
1572585055336,1572585038R,2,16246,15868,1581
1572585055341,1572585038R,2,16238,15856,1581
1572585055346,1572585038R,2,16232,15847,1582
1572585055351,1572585038R,2,16228,15838,1582
1572585055356,1572585038R,2,16228,15838,1582
1572585055361,1572585038R,2,16222,15824,1583
1572585055366,1572585038R,2,16222,15824,1583
1572585055371,1572585038R,2,16221,15810,1585
1572585055376,1572585038R,2,16221,15810,1586
1572585055381,1572585038R,2,16221,15796,1588
1572585055386,1572585038R,2,16221,15796,1592
1572585055391,1572585038R,2,16220,15785,1595
1572585055396,1572585038R,2,16220,15785,1599
1572585055401,1572585038R,2,16219,15775,1602
1572585055406,1572585038R,2,16219,15775,1603
1572585055411,1572585038R,2,16217,15761,1605
1572585055416,1572585038R,2,16217,15761,1607
1572585055421,1572585038R,2,16214,15743,1610
1572585055426,1572585038R,2,16210,15732,1612
1572585055431,1572585038R,2,16205,15719,1615
1572585055436,1572585038R,2,16199,15704,1615
1572585055441,1572585038R,2,16190,15688,1617
1572585055446,1572585038R,2,16182,15668,1620
1572585055451,1572585038R,2,16173,15649,1623
1572585055456,1572585038R,2,16163,15631,1624
1572585055461,1572585038R,2,16155,15615,1626
1572585055466,1572585038R,2,16147,15602,1627
1572585055471,1572585038R,2,16140,15591,1626
1572585055476,1572585038R,2,16140,15591,1627
1572585055481,1572585038R,2,16132,15579,1627
1572585055486,1572585038R,2,16132,15579,1628
1572585055491,1572585038R,2,16132,15579,1628
1572585055496,1572585038R,2,16125,15568,1629
1572585055501,1572585038R,2,16125,15568,1630
1572585055506,1572585038R,2,16125,15568,1630
1572585055511,1572585038R,2,16125,15568,1632
1572585055516,1572585038R,2,16125,15568,1634
1572585055521,1572585038R,2,16125,15568,1636
1572585055526,1572585038R,2,16125,15568,1640
1572585055531,1572585038R,2,16125,15568,1643
1572585055536,1572585038R,2,16125,15568,1645
1572585055541,1572585038R,2,16125,15568,1650
1572585055546,1572585038R,2,16125,15568,1654
1572585055551,1572585038R,2,16125,15568,1658
1572585055556,1572585038R,2,16125,15568,1664
1572585055561,1572585038R,2,16125,15568,1668
1572585055566,1572585038R,2,16125,15568,1673
1572585055571,1572585038R,2,16125,15568,1677
1572585055576,1572585038R,2,16125,15568,1681
1572585055581,1572585038R,2,16125,15568,1685
1572585055586,1572585038R,2,16125,15568,1690
1572585055591,1572585038R,2,16125,15568,1695
1572585055596,1572585038R,2,16125,15568,1699
1572585055601,1572585038R,2,16125,15568,1703
1572585055606,1572585038R,2,16125,15568,1705
1572585055611,1572585038R,2,16125,15568,1708
1572585055616,1572585038R,2,16125,15568,1709
1572585055621,1572585038R,2,16125,15568,1709
1572585055626,1572585038R,2,16125,15568,1711
1572585055631,1572585038R,2,16125,15568,1711
1572585055636,1572585038R,2,16125,15568,1712
1572585055641,1572585038R,2,16125,15568,1714
1572585055646,1572585038R,2,16125,15568,1714
1572585055651,1572585038R,2,16125,15568,1715
1572585055656,1572585038R,2,16125,15568,1715
1572585055661,1572585038R,2,16125,15568,1714
1572585055666,1572585038R,2,16125,15568,1715
1572585055671,1572585038R,2,16125,15568,1714
1572585055676,1572585038R,2,16125,15568,1715
1572585055681,1572585038R,2,16125,15568,1716
1572585055686,1572585038R,2,16125,15568,1716
1572585055691,1572585038R,2,16125,15568,1716
1572585055696,1572585038R,2,16125,15568,1715
1572585055701,1572585038R,2,16125,15568,1716
1572585055706,1572585038R,2,16125,15568,1716
1572585055711,1572585038R,2,16125,15568,1717
